title,author,release_date,url
Sparse Patch-Based Label Propagation for Accurate Prostate Localization in CT Images,"Shu Liao, Yaozong Gao, Jun Lian, Dinggang Shen",2013,https://ieeexplore.ieee.org/document/6362228/
I2T2I: Learning text to image synthesis with textual data augmentation,"Hao Dong, Jingqing Zhang, Douglas McIlwraith, Yike Guo",2017,https://ieeexplore.ieee.org/document/8296635/
Endmember Extraction Guided by Anomalies and Homogeneous Regions for Hyperspectral Images,"Alp Ertürk, Davut Çeşmeci, Mehmet Kemal Güllü, Deniz Gerçek, Sarp Ertürk",2014,https://ieeexplore.ieee.org/document/6847728/
A gradient and Laplacian based reaction-diffusion filter for hyperspectral image denosing,"Yi Wang, Ke Wu, Tao Chen",2015,https://ieeexplore.ieee.org/document/8075473/
DeepPap: Deep Convolutional Networks for Cervical Cell Classification,"Ling Zhang, Le Lu, Isabella Nogues, Ronald M. Summers, Shaoxiong Liu, Jianhua Yao",2017,https://ieeexplore.ieee.org/document/7932065/
High-quality image resizing using oblique projection operators,"Chulhee Lee, M. Eden, M. Unser",1998,https://ieeexplore.ieee.org/document/668025/
A detailed analysis of different CNN implementations for a real-time image processing system,"K. Wiehler, M. Perezowsky, R.-R. Grigat",2000,https://ieeexplore.ieee.org/document/877354/
Target detection from coregistered visual-thermal-range images,"J.E. Perez-Jacome, V.K. Madisetti",1997,https://ieeexplore.ieee.org/document/595356/
Selective frequency decomposition in the wavelet domain for single image-based super-resolution,"Seonyung Kim, Donggyun Kim, Tae-Chan Kim, Monson Hayes, Joonki Paik",2012,https://ieeexplore.ieee.org/document/6161771/
Hyperspectral Image Resolution Enhancement Using High-Resolution Multispectral Image Based on Spectral Unmixing,"Mohamed Amine Bendoumi, Mingyi He, Shaohui Mei",2014,https://ieeexplore.ieee.org/document/6731532/
Intravascular Ultrasound Imaging With Virtual Source Synthetic Aperture Focusing and Coherence Factor Weighting,"Mingyue Yu, Yang Li, Teng Ma, K. Kirk Shung, Qifa Zhou",2017,https://ieeexplore.ieee.org/document/7968375/
Review on thermal image processing for passive and active thermography,B. Wiecek,2005,https://ieeexplore.ieee.org/document/1616506/
A dedicated hardware system for a class of nonlinear order statistics rational hybrid filters with applications to image processing,"L. Khriji, G. Bernacchia, M. Gabbouj, G. Sicuranza",1999,https://ieeexplore.ieee.org/document/822930/
Image processing system using a programmable transform imager,"Jungwon Lee, A. Bandyopadhyay, I. Faik Baskaya, R. Robucci, P. Hasler",2005,https://ieeexplore.ieee.org/document/1416250/
A New Divergence Measure for Medical Image Registration,"Stefan Martin, Tariq S. Durrani",2007,https://ieeexplore.ieee.org/document/4130432/
Micro-Networks for Robust MR-Guided Low Count PET Imaging,"Casper O. da Costa-Luis, Andrew J. Reader",2021,https://ieeexplore.ieee.org/document/9061047/
Optimum placement of the cutting patterns on the leather with image processing and optimization,"Fatih Ahmet Senel, Bayram Cetisli, Seyit Ahmet Guvenc, Ismail Tasci",2015,https://ieeexplore.ieee.org/document/7130056/
Enhancement of poor resolution text images in the weighted Sobolev space,S.N. Buzykanov,2012,https://ieeexplore.ieee.org/document/6208197/
Local noise weighted filtering for emphysema scoring of low-dose CT images,"A.M.R. Schilham, B. van Ginneken, H. Gietema, M. Prokop",2006,https://ieeexplore.ieee.org/document/1610749/
DRONE: Dual-Domain Residual-based Optimization NEtwork for Sparse-View CT Reconstruction,"Weiwen Wu, Dianlin Hu, Chuang Niu, Hengyong Yu, Varut Vardhanabhuti, Ge Wang",2021,https://ieeexplore.ieee.org/document/9424618/
Deep Graph-Based Multimodal Feature Embedding for Endomicroscopy Image Retrieval,"Yun Gu, Khushi Vyas, Mali Shen, Jie Yang, Guang-Zhong Yang",2021,https://ieeexplore.ieee.org/document/9072271/
New Deformable Registration Technique Using Scale Space and Curve Evolution Theory and A Finite Element Based Validation Framework,"Rachid Fahmi, Alaa Aly, Ayman Elbaz, Aly A. Farag",2006,https://ieeexplore.ieee.org/document/4462438/
A new retinal image processing method for human identification using radon transform,"Ali Zahedi, Hamed Sadjedi, Alireza Behrad",2010,https://ieeexplore.ieee.org/document/5941139/
JPEG-based perceptual image coding with block-based image quality metric,"Lina Jin, Karen Egiazarian, C.-C. Jay Kuo",2012,https://ieeexplore.ieee.org/document/6467044/
Blurred image recognition based on complex moment invariants,"Zhang Tianxu, Liu Jin",2004,https://ieeexplore.ieee.org/document/1421507/
Image based rendering technique via sparse representation in shearlet domain,"Suren Vagharshakyan, Robert Bregovic, Atanas Gotchev",2015,https://ieeexplore.ieee.org/document/7351026/
Dynamic PET Image Denoising With Deep Learning-Based Joint Filtering,"Yuru He, Shuangliang Cao, Hongyan Zhang, Hao Sun, Fanghu Wang, Huobiao Zhu, Wenbing Lv, Lijun Lu",2021,https://ieeexplore.ieee.org/document/9373391/
Using of image processing to study impregnation process in materials,"Tatyana Damdinova, Vera Radnaeva, Lubov Zhimbueva",2016,https://ieeexplore.ieee.org/document/7818996/
Dehazing for Multispectral Remote Sensing Images Based on a Convolutional Neural Network With the Residual Architecture,"Manjun Qin, Fengying Xie, Wei Li, Zhenwei Shi, Haopeng Zhang",2018,https://ieeexplore.ieee.org/document/8325417/
A programmable image processing system using FPGA,"S.C. Chan, H.O. Ngai, K.L. Ho",1994,https://ieeexplore.ieee.org/document/408921/
A pseudo lossless image compression method,"Tzong-Jer Chen, Keh-Shih Chuang",2010,https://ieeexplore.ieee.org/document/5647247/
Digital Topology and Geometry in Medical Imaging: A Survey,"Punam K. Saha, Robin Strand, Gunilla Borgefors",2015,https://ieeexplore.ieee.org/document/7086076/
Vector Field Convolution for Image Segmentation using Snakes,"Bing Li, Scott T. Acton",2006,https://ieeexplore.ieee.org/document/4106860/
Robust image hashing,"R. Venkatesan, S.-M. Koon, M.H. Jakubowski, P. Moulin",2000,https://ieeexplore.ieee.org/document/899541/
Lenselet image compression scheme based on subaperture images streaming,"Feng Dai, Jun Zhang, Yike Ma, Yongdong Zhang",2015,https://ieeexplore.ieee.org/document/7351705/
A rad-hard many-core computing platform for on-board quick hyperspectral image processing and interpretation,"Giovanna Ober, Jamin Naghmouchi, Ole Bischoff, Peleg Aviely, Ron Nadler, David Guiser, Valerio Messina, Riccardo Freddi, Walter Di Nicolantonio",2015,https://ieeexplore.ieee.org/document/7325717/
Image processing technique for determining cold thyroid nodules,"Amir Torab-Miandoab, Peyman Rezaei-hachesu, Taha Samad, Sogand Habibi-Chenaran",2017,https://ieeexplore.ieee.org/document/7965547/
Implementation of multiport memory access arbitration logic in high speed image system,"Yang Liu, Guoman Liu",2015,https://ieeexplore.ieee.org/document/7408015/
Detection of leukemia in microscopic white blood cell images,"Shubhangi Khobragade, Dheeraj D Mor, C. Y. Patil",2015,https://ieeexplore.ieee.org/document/7489422/
Variable-Length Signature for Near-Duplicate Image Matching,"Li Liu, Yue Lu, Ching Y. Suen",2015,https://ieeexplore.ieee.org/document/7031412/
Automatic detection of interest areas of an image or of a sequence of images,"X. Marichal, T. Delmot, C. De Vleeschouwer, V. Warscotte, B. Macq",1996,https://ieeexplore.ieee.org/document/560508/
Investigation of epifauna coverage on seagrass blades using spatial and spectral analysis of hyperspectral images,"Ming Yang Teng, Ruby Mehrubeoglu, Scott A. King, Kirk Cammarata, James Simons",2013,https://ieeexplore.ieee.org/document/8080658/
Segmentation-Renormalized Deep Feature Modulation for Unpaired Image Harmonization,"Mengwei Ren, Neel Dey, James Fishbaugh, Guido Gerig",2021,https://ieeexplore.ieee.org/document/9354797/
Sample-based image completion using structure synthesis,"Chongwu Tang, Xi Hu, Li Chen, Guangtao Zhai, Xiaokang Yang",2013,https://ieeexplore.ieee.org/document/6738275/
Error concealment techniques for encoded video streams,"P. Salama, N.B. Shroff, E.J. Coyle, E.J. Delp",1995,https://ieeexplore.ieee.org/document/529026/
Software Designs of Image Processing Tasks With Incremental Refinement of Computation,"Davide Anastasia, Yiannis Andreopoulos",2010,https://ieeexplore.ieee.org/document/5430917/
FM filters for modulation domain image processing,"Chuong T. Nguyen, Patrick A. Campbell, Joseph P. Havlicek",2009,https://ieeexplore.ieee.org/document/5413804/
Support value based fusing images with different focuses,"Sheng Zheng, Yu-Qiu Sun, Jin-Wen Tian, Jian Liu",2005,https://ieeexplore.ieee.org/document/1527871/
Data Augmentation via Image Registration,"Jakub Nalepa, Grzegorz Mrukwa, Szymon Piechaczek, Pablo Ribalta Lorenzo, Michal Marcinkiewicz, Barbara Bobek-Billewicz, Pawel Wawrzyniak, Pawel Ulrych, Janusz Szymanek, Marcin Cwiek, Wojciech Dudzik, Michal Kawulok, Michael P. Hayball",2019,https://ieeexplore.ieee.org/document/8803423/
A Marked Poisson Process Driven Latent Shape Model for 3D Segmentation of Reflectance Confocal Microscopy Image Stacks of Human Skin,"Sindhu Ghanta, Michael I. Jordan, Kivanc Kose, Dana H. Brooks, Milind Rajadhyaksha, Jennifer G. Dy",2017,https://ieeexplore.ieee.org/document/7583638/
An EM-based spatial-spectral restoration approach for hyperspectral images,"Yifan Zhang, Mingyi He",2012,https://ieeexplore.ieee.org/document/6874272/
Biologically Inspired Hexagonal Deep Learning For Hexagonal Image Generation,"Tobias Schlosser, Frederik Beuth, Danny Kowerko",2020,https://ieeexplore.ieee.org/document/9190995/
Overall Well-Focused Catadioptric Image Acquisition With Multifocal Images: A Model-Based Method,"Weiming Li, Youfu Li",2012,https://ieeexplore.ieee.org/document/6185674/
V2RNet: An Unsupervised Semantic Segmentation Algorithm for Remote Sensing Images via Cross-Domain Transfer Learning,"Danpei Zhao, Jiayi Li, Bo Yuan, Zhenwei Shi",2021,https://ieeexplore.ieee.org/document/9553290/
Noise-adaptive anisotropic diffusion filtering of MRI images reconstructed by SENSE (sensitivity encoding) method,"A.A. Samsonov, C.R. Johnson",2002,https://ieeexplore.ieee.org/document/1029354/
A Survey of Computer Graphics and Graphics Image Processing Technology,"Haoyong Lv, Zhihong Wu",2011,https://ieeexplore.ieee.org/document/6103571/
Determining data independence on a digitized membrane in three dimensions,L.M. Lifshitz,1998,https://ieeexplore.ieee.org/document/700742/
Adaptive averaging for improved SNR in real-time coronary artery MRI,"M.S. Sussman, N. Robert, G.A. Wright",2004,https://ieeexplore.ieee.org/document/1318728/
Image Reconstruction Based on Fused Features and Perceptual Loss Encoder-Decoder Residual Network for Space Optical Remote Sensing Images Compressive Sensing,"Shuming Xiao, Shaoju Wang, Lin Chang",2021,https://ieeexplore.ieee.org/document/9387329/
Reconstruction of buildings from multiple high resolution images,"D. Canu, J.-P. Gambotto, J.A. Sirat, N. Ayache",1996,https://ieeexplore.ieee.org/document/560949/
MIPP: a Web-based medical image processing system for stent design and manufacturing,"Gong Chen, Hong Yi, Zhonghua Ni",2005,https://ieeexplore.ieee.org/document/1500246/
3D APA-Net: 3D Adversarial Pyramid Anisotropic Convolutional Network for Prostate Segmentation in MR Images,"Haozhe Jia, Yong Xia, Yang Song, Donghao Zhang, Heng Huang, Yanning Zhang, Weidong Cai",2020,https://ieeexplore.ieee.org/document/8759928/
Data-Level Fusion of Multilook Inverse Synthetic Aperture Radar Images,"Zhixi Li, Scott Papson, Ram M. Narayanan",2008,https://ieeexplore.ieee.org/document/4481230/
Development of an image-processing architecture of a new visual prosthesis,"Hanen Ben Ayed, Mohamed Masmoudi",2016,https://ieeexplore.ieee.org/document/7473707/
Multichannel techniques in color image enhancement and modeling,"I. Pitas, P. Kiniklis",1996,https://ieeexplore.ieee.org/document/481684/
Panoptic Feature Fusion Net: A Novel Instance Segmentation Paradigm for Biomedical and Biological Images,"Dongnan Liu, Donghao Zhang, Yang Song, Heng Huang, Weidong Cai",2021,https://ieeexplore.ieee.org/document/9325955/
Inter – intra observer variability using deep learning and traditional image processing for breast cancer,"Ahmed Almazroa, Barrak Alsomaie, Najd Alluhaydan, Amal Alhaidary, Mohammed Fahim, Wadood Abdul, Mohammed Alawad, Altaf Khan, Ebtihal Alenezi, Taghreed almotairi, AlJowharah Alyahya, Raghad Alfulayj, Manar Althobaiti, Jawaher bin Maythir",2020,https://ieeexplore.ieee.org/document/9450755/
Spurious effects reduction by the reconstruction of acoustic images from bispectrum,"A. Trucco, C. Ottonello, Y. Murino",1996,https://ieeexplore.ieee.org/document/560559/
CT Image Processing and Medical Rapid Prototyping,"Jiman Han, Yi Jia",2008,https://ieeexplore.ieee.org/document/4549137/
Sensitivity of ALIAS to small variations in the dimension of fractal images,"P. Bock, C.J. Kocinski, H. Schmidt, R. Klinnert, R. Kober, R. Rovner",1992,https://ieeexplore.ieee.org/document/227320/
Automated Classification of Cerebral Arteries in MRA Images and Its Application to Maximum Intensity Projection,"Yoshikazu Uchiyama, Masashi Yamauchi, Hiromichi Ando, Ryujiro Yokoyama, Takeshi Hara, Hiroshi Fujita, Toru Iwama, Hiroaki Hoshi",2006,https://ieeexplore.ieee.org/document/4462891/
Regisration of hyperspectral and trichromatic images via cross cumulative residual entropy maximisation,"Mahmudul Hasan, Mark Pickering, Antonio Robles-Kelly, Jun Zhou, Xiuping Jia",2010,https://ieeexplore.ieee.org/document/5651054/
Lossy to lossless image compression based on reversible integer DCT,"Lei Wang, Jiaji Wu, Licheng Jiao, Li Zhang, Guangming Shi",2008,https://ieeexplore.ieee.org/document/4711935/
"FPGA hardware architecture for stereoscopic image compression based on block matching, watermarking and hamming code","Ghattas Akkad, Moustapha ElHassan, Rafic Ayoubi",2016,https://ieeexplore.ieee.org/document/7880065/
Multidimensional Image Classification based on Influence Controllers of the Classes in the Images,"Orlando Alves Maximo, David Fernandes",2008,https://ieeexplore.ieee.org/document/4779739/
Automatic registration of synthetic aperture radar (SAR) images,"Hiep Quang Luong, S. Gautama, W. Philips",2004,https://ieeexplore.ieee.org/document/1369967/
Improve image de-blurring,"Nidhal El Abbadi, Elaf J. Al Taee, Zainalabideen Abdulsamad",2018,https://ieeexplore.ieee.org/document/8316595/
Research on the Reconfigurable Image Processing System,"Chang-le Li, Ji-zhuang Fan, Jie Zhao",2008,https://ieeexplore.ieee.org/document/4739580/
Detection of elongated structures by using invertible angular representations of scalar images,"S.N. Kalitzin, B.M. Ter Haar Romeny, M.A. Viergever",1998,https://ieeexplore.ieee.org/document/998997/
Quarter Laplacian Filter For Edge Aware Image Processing,"Yuanhao Gong, Wenming Tang, Lebin Zhou, Lantao Yu, Guoping Qiu",2021,https://ieeexplore.ieee.org/document/9506503/
Multi-Transmit Beam Forming for Fast Cardiac Imaging—Experimental Validation and In Vivo Application,"Ling Tong, Alessandro Ramalli, Ruta Jasaityte, Piero Tortoli, Jan D'hooge",2014,https://ieeexplore.ieee.org/document/6720204/
Regional Assessment of Cardiac Left Ventricular Myocardial Function via MRI Statistical Features,"Mariam Afshin, Ismail Ben Ayed, Kumaradevan Punithakumar, Max Law, Ali Islam, Aashish Goela, Terry Peters, Shuo Li",2014,https://ieeexplore.ieee.org/document/6650070/
Absolute phase image reconstruction: a stochastic nonlinear filtering approach,"J.M.N. Leitao, M.A.T. Figueiredo",1998,https://ieeexplore.ieee.org/document/679433/
Fast X-Ray Luminescence Computed Tomography Imaging,"Xin Liu, Qimei Liao, Hongkai Wang",2014,https://ieeexplore.ieee.org/document/6680686/
A Maximum Likelihood Approach to Parallel Imaging With Coil Sensitivity Noise,"Ashish Raj, Yi Wang, Ramin Zabih",2007,https://ieeexplore.ieee.org/document/4280897/
A framework for the efficient segmentation of large-format color images,"V. Mezaris, I. Kompatsiaris, M.G. Strintzis",2002,https://ieeexplore.ieee.org/document/1038136/
Copyright labeling of printed images,H.Z. Hel-Or,2000,https://ieeexplore.ieee.org/document/899551/
On the study of lossless compression of computer generated compound images,"Xin Li, Shawmin Lei",2001,https://ieeexplore.ieee.org/document/958147/
Self-Supervised Rigid Registration for Multimodal Retinal Images,"Cheolhong An, Yiqian Wang, Junkang Zhang, Truong Q. Nguyen",2022,https://ieeexplore.ieee.org/document/9870664/
Fast Semi-Analytical Model-Based Acoustic Inversion for Quantitative Optoacoustic Tomography,"Amir Rosenthal, Daniel Razansky, Vasilis Ntziachristos",2010,https://ieeexplore.ieee.org/document/5433071/
Application of computational anatomy methods to MRI data for the diagnosis of Alzheimer'S disease,"J. A. C. Veerman, O. Soldea, P. Sahindrakar, Y. Wan, R. S. Jasinschi",2011,https://ieeexplore.ieee.org/document/6115754/
Estimating topology preserving and smooth displacement fields,"B. Karacali, C. Davatzikos",2004,https://ieeexplore.ieee.org/document/1309710/
Automatic Adaptive Enhancement for Images Obtained With Fiberscopic Endoscopes,"C. Winter, S. Rupp, M. Elter, C. Munzenmayer, H. Gerhauser, T. Wittenberg",2006,https://ieeexplore.ieee.org/document/1703755/
An approximate method of evaluating the joint likelihood for first-order GMRFs,"Z. Wu, R. Leahy",1993,https://ieeexplore.ieee.org/document/242360/
Comments on “SVD-Based Modeling for Image Texture Classification Using Wavelet Transform”,"Nam Chul Kim, Hyun Joo So",2013,https://ieeexplore.ieee.org/document/6583952/
Blind multichannel image restoration using subspace based method,"I. Wirawan, K. Abed-Meraim, H. Maitre, P. Duhamel",2003,https://ieeexplore.ieee.org/document/1199854/
Super-resolution processing of computational reconstructed images,"Yu Wang, Yan Piao",2010,https://ieeexplore.ieee.org/document/5655907/
High Detection of Hydroponic Plant Pak Choy Using Morphological Image Processing,"Yusuf Ramatullah, Budhi Irawan, Casi Setianingsih",2021,https://ieeexplore.ieee.org/document/9702765/
Associated Continued Fractions-Barycentric Blending Rational Interpolation and Its Application in Image Processing,"Yigang Zhang, Le Zou",2012,https://ieeexplore.ieee.org/document/6300604/
Quaternion principal component analysis of color images,"N. Le Bihan, S.J. Sangwine",2003,https://ieeexplore.ieee.org/document/1247085/
Fast Template Matching With Polynomials,"Shinichiro Omachi, Masako Omachi",2007,https://ieeexplore.ieee.org/document/4271537/
An adaptive threshold based algorithm for optic disc and cup segmentation in fundus images,"Ashish Issac, M. Parthasarthi, Malay Kishore Dutta",2015,https://ieeexplore.ieee.org/document/7095384/
A topological variational model for image singularities,"A. Ben Hamza, H. Krim",2002,https://ieeexplore.ieee.org/document/1038037/
A new wavelet-based approach to sharpening and smoothing of images in Besov spaces with applications to deblurring,"K. Berkner, M.J. Gormish, E.L. Schwartz, M. Boliek",2000,https://ieeexplore.ieee.org/document/899576/
Performance Evaluation of Image Processing Algorithms for Automatic Detection and Quantification of Abnormality in Medical Thermograms,"N. Selvarasu, Sangeetha Vivek, N.M. Nandhitha",2007,https://ieeexplore.ieee.org/document/4426399/
An Application of Transfer Learning and Ensemble Learning Techniques for Cervical Histopathology Image Classification,"Dan Xue, Xiaomin Zhou, Chen Li, Yudong Yao, Md Mamunur Rahaman, Jinghua Zhang, Hao Chen, Jinpeng Zhang, Shouliang Qi, Hongzan Sun",2020,https://ieeexplore.ieee.org/document/9107128/
Extended Modality Propagation: Image Synthesis of Pathological Cases,"Nicolas Cordier, Hervé Delingette, Matthieu Lê, Nicholas Ayache",2016,https://ieeexplore.ieee.org/document/7508451/
Content Adaptive Mesh Representation of Images Using Binary Space Partitions,"Michel Sarkis, Klaus Diepold",2009,https://ieeexplore.ieee.org/document/4808425/
Coral reef mosaicking using Teardrop and Fast Image Labeling,"Francis James Corpuz, Prospero Naval, Eusebio Capili, Jaylord Jauod, Roel John Judilla, Maricor Soriano",2012,https://ieeexplore.ieee.org/document/6263575/
Error analysis for quadtree image formation,"L.M. Kaplan, Seung-Mok Oh, M. Cobb, J.H. McClellan",2000,https://ieeexplore.ieee.org/document/901059/
Optimal locally adjustable filtering of PET images by a genetic algorithm,"E. Hadar, A. Ben-Tal",2001,https://ieeexplore.ieee.org/document/958496/
Extraction of fine blood vessels from an ultrasound image by an adaptive local image processing,"Masayasu Ito, Yuzuru Saito",2007,https://ieeexplore.ieee.org/document/4238982/
Online Immersive Platform Image Processing Algorithm for Art Courses based on Virtual Equipment Digital Media Technology,"Xiaoli Liu, Guoqun Guo",2022,https://ieeexplore.ieee.org/document/9850680/
Image processing for automatic defect detection in industrial radiographic images,"A. Kehoe, G.A. Parker, A. LeBlanc",1989,https://ieeexplore.ieee.org/document/132120/
Segmentation processes and pattern recognition in retina and brain imaging,"P. Guimarães, P. Serranho, M. Castelo-Branco, R. Bernardes",2012,https://ieeexplore.ieee.org/document/6331395/
Dual Autoencoder Network for Retinex-Based Low-Light Image Enhancement,"Seonhee Park, Soohwan Yu, Minseo Kim, Kwanwoo Park, Joonki Paik",2018,https://ieeexplore.ieee.org/document/8307190/
The Medical Image Display and Analysis Group at the University of North Carolina: Reminiscences and philosophy,S.M. Pizer,2003,https://ieeexplore.ieee.org/document/1191355/
Identification of Plant Disease using Image Processing Technique,"Abirami Devaraj, Karunya Rathan, Sarvepalli Jaahnavi, K Indira",2019,https://ieeexplore.ieee.org/document/8698056/
Unified image fusion based on application-adaptive importance measure,"Takashi Shibata, Masayuki Tanaka, Masatoshi Okutomi",2015,https://ieeexplore.ieee.org/document/7350747/
Novel surface registration using the grid closest point (GCP) transform,"S.M. Yamany, M.N. Ahmed, E.E. Hemayed, A.A. Farag",1998,https://ieeexplore.ieee.org/document/999069/
Road detection in spaceborne SAR images based on ridge extraction,"Byoung-Ki Jeon, Jeong-Hun Jang, Ki-Sang Hong",1999,https://ieeexplore.ieee.org/document/822993/
A Review of Lung Cancer Detection using Image Processing,"Ramya Deekshitha Karthikeyan, Raghumahendrakumar G, Vinith V, Ganesh Babu C, Kalaiyarasi M",2021,https://ieeexplore.ieee.org/document/9588835/
Bayesian image segmentation with mean shift,"Huiyu Zhou, Gerald Schaefer, M. Emre Celebi, Minrui Fei",2009,https://ieeexplore.ieee.org/document/5414171/
Fast Edge-Preserving Filtering for 3D+t Echocardiographic Volume Rendering,"Oscar Yanez-Suarez, Jean Francois Lerallut",2006,https://ieeexplore.ieee.org/document/4461939/
HDR-GAN: HDR Image Reconstruction From Multi-Exposed LDR Images With Large Motions,"Yuzhen Niu, Jianbin Wu, Wenxi Liu, Wenzhong Guo, Rynson W. H. Lau",2021,https://ieeexplore.ieee.org/document/9387148/
Direct Parametric Reconstruction With Joint Motion Estimation/Correction for Dynamic Brain PET Data,"Jieqing Jiao, Alexandre Bousse, Kris Thielemans, Ninon Burgos, Philip S. J. Weston, Jonathan M. Schott, David Atkinson, Simon R. Arridge, Brian F. Hutton, Pawel Markiewicz, Sébastien Ourselin",2017,https://ieeexplore.ieee.org/document/7551132/
A psychovisual image Quality Metric based on multi-scale Structure Similarity,"Min Zhang, Xuanqin Mou",2008,https://ieeexplore.ieee.org/document/4711771/
Depth image segmentation for improved virtual view image quality in 3-DTV,"Wei Wang, Longshe Huo, Wei Zeng, Qingming Huang, Wen Gao",2007,https://ieeexplore.ieee.org/document/4445883/
Automatic segmentation of infantile hemangiomas within an optimally chosen color space,"Serban Oprisescu, Mihai Ciuc, Alina Sultana, Irina Vasile",2015,https://ieeexplore.ieee.org/document/7391592/
Deep-Learning-Based Automated Neuron Reconstruction From 3D Microscopy Images Using Synthetic Training Images,"Weixun Chen, Min Liu, Hao Du, Miroslav Radojević, Yaonan Wang, Erik Meijering",2022,https://ieeexplore.ieee.org/document/9627978/
Difference Value Network for Image Super-Resolution,"Zetao Jiang, Kui Pi, Yongsong Huang, Yi Qian, Shaoqin Zhang",2021,https://ieeexplore.ieee.org/document/9430739/
Parsimonious Model Selection for Tissue Segmentation and Classification Applications: A Study Using Simulated and Experimental DTI Data,"Raisa Z. Freidlin, Evren Ozarslan, Michal E. Komlosh, Lin-Ching Chang, Cheng Guan Koay, Derek K. Jones, Peter J. Basser",2007,https://ieeexplore.ieee.org/document/4359062/
Teaching Innovation and Practice for the Capacity-Training as the Goal to the Digital Image Processing Course,"Wang Lei, Chen Gongxin, Yang Yong, Lu Ling",2009,https://ieeexplore.ieee.org/document/5223134/
Ultrasound Medical Image Deconvolution Using L2 Regularization Method and Artificial Bee Colony Optimization Algorithm,"Yasser Radouane Haddadi, Boualem Mansouri",2022,https://ieeexplore.ieee.org/document/9786372/
A novel image preprocessing scheme based on face detection,"Hong-Bin Yu, Songyu Yu",2003,https://ieeexplore.ieee.org/document/1281042/
Edge preserving image restoration using convex optimization,"K.G. Srinidhi, D.H. Brooks",1998,https://ieeexplore.ieee.org/document/723685/
Estimation of deformation gradient and strain from cine-PC velocity data [cardiac magnetic resonance imaging],"Yudong Zhu, M. Drangova, N.J. Pelc",1997,https://ieeexplore.ieee.org/document/650880/
Sparse Domain Gaussianization for Multi-Variate Statistical Modeling of Retinal OCT Images,"Zahra Amini, Hossein Rabbani, Ivan Selesnick",2020,https://ieeexplore.ieee.org/document/9096584/
Anatomically Corresponded Regional Analysis of Cartilage in Asymptomatic and Osteoarthritic Knees by Statistical Shape Modelling of the Bone,"Tomos G. Williams, Andrew P. Holmes, John C. Waterton, Rose A. Maciewicz, Charles E. Hutchinson, Robert J. Moots, Anthony F. P. Nash, Chris J. Taylor",2010,https://ieeexplore.ieee.org/document/5444989/
Z-Index Parameterization for Volumetric CT Image Reconstruction via 3-D Dictionary Learning,"Ti Bai, Hao Yan, Xun Jia, Steve Jiang, Ge Wang, Xuanqin Mou",2017,https://ieeexplore.ieee.org/document/8058485/
Relevance of statistically significant differences between reconstruction algorithms,"S. Matej, S.S. Furuie, G.T. Herman",1996,https://ieeexplore.ieee.org/document/491331/
Analysis and diagnostics of the brain-stem ultrasound images,"J. Schreiber, E. Sojka, L. Licev",2007,https://ieeexplore.ieee.org/document/4381142/
Super-resolution image synthesis using the physical pixel arrangementofalight field camera,"Kazuki Ohashi, Keita Takahashi, Mehrdad Panahpour Tehrani, Toshiaki Fujii",2015,https://ieeexplore.ieee.org/document/7351346/
Biofouling detection based on image processing technique,"Valery Grishkin, Oleg Iakushkin, Nikolai Stepenko",2017,https://ieeexplore.ieee.org/document/8312162/
Motion Correction for MR Cystography by an Image Processing Approach,"Qin Lin, Zhengrong Liang, Chaijie Duan, Jianhua Ma, Haifang Li, Clement Roque, Jie Yang, Guangxiang Zhang, Hongbing Lu, XiaoHai He",2013,https://ieeexplore.ieee.org/document/6497550/
A shadow processing method of high spatial resolution remote sensing image,"Zhouwei Zhang, Fen Chen",2010,https://ieeexplore.ieee.org/document/5646850/
Model-based detection and correction of corrupted wavelet coefficients,"N. Strobel, S.K. Mitra, B.S. Manjunath",1997,https://ieeexplore.ieee.org/document/648118/
Implementation of medical image processing algorithm on reconfigurable hardware,Iuliana Chiuchisan,2013,https://ieeexplore.ieee.org/document/6707298/
Texture classification of SARS infected region in radiographic image,"Xiaoou Tang, Dacheng Tao, G.E. Antonio",2004,https://ieeexplore.ieee.org/document/1421729/
Performance characteristics of the 3-D OSEM algorithm in the reconstruction of small animal PET images,"Rutao Yao, J. Seidel, C.A. Johnson, M.E. Daube-Witherspoon, M.V. Green, R.E. Carson",2000,https://ieeexplore.ieee.org/document/876305/
Using interesting examples for teaching digital image processing course,"Fan Hong, Li De-min, Liu Tang-you, Cui Feng",2009,https://ieeexplore.ieee.org/document/5228268/
Real-time image filtering: from optimal neuron evolution to vector quadratic programming,"L. Guan, X.L. Zhou",1994,https://ieeexplore.ieee.org/document/399800/
Stereoscopic ranging by matching image modulations,"Tieh-Yuh Chen, A.C. Bvik, L.K. Cormack",1999,https://ieeexplore.ieee.org/document/766857/
Extracting multispectral edges in satellite images over agricultural fields,"A. Rydberg, G. Borgefors",1999,https://ieeexplore.ieee.org/document/797691/
Real Time Super Resolution Using Non-Linear Signal Processing,Seiichi Gohshi,2018,https://ieeexplore.ieee.org/document/8430426/
Cell counting based on local intensity maxima grouping for in-situ microscopy,"L. D. Rojas, G. Martinez, T. Scheper",2014,https://ieeexplore.ieee.org/document/6868126/
Image enhancement on digital x-ray images using N-CLAHE,"Kitti Koonsanit, Saowapak Thongvigitmanee, Napapong Pongnapang, Pairash Thajchayapong",2017,https://ieeexplore.ieee.org/document/8229130/
