article,author,url,DOI,year
A Multi-band Antenna Configuration for MIMO WiMax in Multi-standard Multifunction Handsets,"M. Sanad;
A. Antennas;
N. Hassan",https://ieeexplore.ieee.org/document/5277845/,10.1109/MWS.2009.14,Year: 2009
Wideband dipole antenna for 3G base stations,"Wu Di;
Yin Yingzeng;
Guo Minjun;
Shen Renqiang",https://ieeexplore.ieee.org/document/1617947/,10.1109/MAPE.2005.1617947,Year: 2005
Ka-band Fresnel lens antenna fed with an active linear microstrip patch array,"I. Kadri;
A. Petosa;
L. Roy",https://ieeexplore.ieee.org/document/1550003/,10.1109/TAP.2005.859994,Year: 2005
Wideband Differentially Fed Dual-Polarized Planar Antenna and Its Array With High Common-Mode Suppression,"Zhaoyang Tang;
Jinhai Liu;
Ruina Lian;
Yapeng Li;
Yingzeng Yin",https://ieeexplore.ieee.org/document/8510886/,10.1109/TAP.2018.2878284,Year: 2019
Closely-Spaced Resonant Cavity Antennas For Meeting ETSI Class-2 Specifications,"Arslan Kiyani;
Raheel M. Hashmi;
Karu P. Esselle",https://ieeexplore.ieee.org/document/8889126/,10.1109/APUSNCURSINRSM.2019.8889126,Year: 2019
Characteristics of handheld terminal a modified folded dipole antenna for mobile communication,"H. Kawakami;
Y. Ojiro;
S. Koshikawa;
S. Kogiso;
G. Sato",https://ieeexplore.ieee.org/document/959529/,10.1109/APS.2001.959529,Year: 2001
Wide-band slot Antenna on metal bezel for covering 28/39GHz in 5G Communication System,"Tai Hwan Choi;
Sung Soo Kim;
Young Joong Yoon;
Hyungrak Kim",https://ieeexplore.ieee.org/document/8888748/,10.1109/APUSNCURSINRSM.2019.8888748,Year: 2019
Broadband Dual-Polarized Omnidirectional Antenna for 2G/3G/LTE/WiFi Applications,"He Huang;
Ying Liu;
Shuxi Gong",https://ieeexplore.ieee.org/document/7163529/,10.1109/LAWP.2015.2458981,Year: 2016
"Broadband Circularly Polarized Slot Antenna Array Using Sequentially Rotated Technique for
C
-Band Applications","Vahid Rafii;
Javad Nourinia;
Changiz Ghobadi;
Javad Pourahmadazar;
Bal S. Virdee",https://ieeexplore.ieee.org/document/6401153/,10.1109/LAWP.2013.2237744,Year: 2013
Collocated Compact UHF and L-Band Antenna for Nanosatellite ARGOS Program,"Rémi Fragnier;
Lise Feat;
Romain Contreres;
Baptiste Palacin;
Kevin Elis;
Anthony Bellion;
Gwenn Le Fur",https://ieeexplore.ieee.org/document/8740138/,,Year: 2019
A New Ultra-Wideband Omnidirectional Antenna [Antenna Designer's Notebook],"Behrouz Heydari;
Ali Afzali;
Hossein Rabiee Goodarzi",https://ieeexplore.ieee.org/document/5338696/,10.1109/MAP.2009.5338696,Year: 2009
Choked Gaussian antenna: extremely low sidelobe compact antenna design,"J. Teniente;
D. Goni;
R. Gonzalo;
C. del-Rio",https://ieeexplore.ieee.org/document/1178245/,10.1109/LAWP.2002.807959,Year: 2002
"Reply to ""Comments on 'Choked Gaussian antenna: extremely low sidelobe compact antenna design'""","J. Teniente;
R. Gonzalo;
C. del-Rio",https://ieeexplore.ieee.org/document/1274896/,10.1109/LAWP.2003.820717,Year: 2003
A wideband horizontally polarized omnidirectional antenna using tightly coupled array mechanism,"Ying Liu;
Hu Liu;
Shuxi Gong",https://ieeexplore.ieee.org/document/7915338/,10.1109/IWAT.2017.7915338,Year: 2017
"Low-RCS, High-Gain, and Wideband Mushroom Antenna","Yongtao Jia;
Ying Liu;
Hui Wang;
Kun Li;
Shuxi Gong",https://ieeexplore.ieee.org/document/6923425/,10.1109/LAWP.2014.2363071,Year: 2015
A differential fed open-ended waveguide antenna based on stepped ridge transition,"Yaqing Yu;
Wen Jiang;
Tao Hong;
Shuxi Gong",https://ieeexplore.ieee.org/document/8538131/,10.1109/APCAP.2018.8538131,Year: 2018
A tri-band reflector antenna with dual band TE/sub 21/ mode tracking,"S. Patel;
R. Schwerdtfeger;
R. Chugh;
J. Webb",https://ieeexplore.ieee.org/document/789234/,10.1109/APS.1999.789234,Year: 1999
Triband Planar Monopole Antenna With Compact Radiator for WLAN/WiMAX Applications,"Hong Chen;
X. Yang;
Y. Z. Yin;
S. T. Fan;
J. J. Wu",https://ieeexplore.ieee.org/document/6648402/,10.1109/LAWP.2013.2287312,Year: 2013
Wideband patch dipole antenna,"Yu-Mei Guo;
Ying-Zeng Yin;
Jing-Li Guo;
Jin-Ping Ma;
Hui-Li Zheng",https://ieeexplore.ieee.org/document/1551871/,10.1109/APS.2005.1551871,Year: 2005
A Numerical Analysis of Compact/Wideband Antenna Performance for DTT Reception on Mobile Terminals,"Rossella Gaffoglio;
Marcello Zucchi;
Giuseppe Vecchi;
Bruno Sacco",https://ieeexplore.ieee.org/document/8740091/,,Year: 2019
Enhanced EBG Resonator Antenna as Feed of a Reflector Antenna in the Ka Band,"R. Chantalat;
C. Menudier;
M. Thevenot;
T. Monediere;
E. Arnaud;
P. Dumon",https://ieeexplore.ieee.org/document/4476046/,10.1109/LAWP.2008.921343,Year: 2008
A Millimeter-wave Microstrip MIMO Antenna for n260 Frequency-band,"Juntao Huang;
Xu Li;
Yong Li",https://ieeexplore.ieee.org/document/9617890/,10.1109/ICMMT52847.2021.9617890,Year: 2021
Multi-Band Shared Aperture Antenna for Satellite Communications,"Syed Salman Kabir;
Saeed Latif",https://ieeexplore.ieee.org/document/9886054/,10.1109/AP-S/USNC-URSI47032.2022.9886054,Year: 2022
Quad-Band Antenna With High Isolation MIMO and Broadband SCS for Broadcasting and Telecommunication Services,"C. Yang;
J. Kim;
H. Kim;
J. Wee;
B. Kim;
C. Jung",https://ieeexplore.ieee.org/document/5491046/,10.1109/LAWP.2010.2053515,Year: 2010
Antenna research and development at Ericsson,O. Dahlsjo,https://ieeexplore.ieee.org/document/134304/,10.1109/74.134304,Year: 1992
Cavity-Backed Circularly Polarized Self-Phased Four-Loop Antenna for Gain Enhancement,"Qian Yang;
Xiaomiao Zhang;
Nan Wang;
Xue Bai;
Jinyang Li;
Xudong Zhao",https://ieeexplore.ieee.org/document/5654575/,10.1109/TAP.2010.2096395,Year: 2011
A 0.7–20-GHz Strip-Fed Bilateral Tapered Slot Antenna With Low Cross Polarization,"Fenghan Lin;
Yihong Qi;
Yong-Chang Jiao",https://ieeexplore.ieee.org/document/6545282/,10.1109/LAWP.2013.2270934,Year: 2013
High-gain and broadband antenna using microstrip combined with the waveguide antenna,"N. Fhafhiem;
W. Naktong;
A. Innok;
A. Ruengwaree",https://ieeexplore.ieee.org/document/8229007/,10.1109/ISANP.2017.8229007,Year: 2017
Compact Wideband Internal Antenna for Sub-60Hz 5G Radios,Jayprakash Thakur,https://ieeexplore.ieee.org/document/8770740/,10.1109/INCAP.2018.8770740,Year: 2018
Gain Enhancement of a Broadband Symmetrical Dual-Loop Antenna Using Shorting Pins,"Jinhai Liu;
Zhaoyang Tang;
Ziyang Wang;
Hui Li;
Yingzeng Yin",https://ieeexplore.ieee.org/document/8372456/,10.1109/LAWP.2018.2844293,Year: 2018
"Very-Low-Profile, Triband, Two-Antenna System for WLAN Notebook Computers","Saou-Wen Su;
Cheng-Tse Lee;
Shu-Chuan Chen",https://ieeexplore.ieee.org/document/8418799/,10.1109/LAWP.2018.2858849,Year: 2018
Improving the Cross-Polar Performance of an Offset Parabolic Reflector Antenna Using a Rectangular Matched Feed,"S. B. Sharma;
Dhaval A. Pujara;
S. B. Chakrabarty;
V. K. Singh",https://ieeexplore.ieee.org/document/5061504/,10.1109/LAWP.2009.2020702,Year: 2009
Quad-band microstrip antenna with only one slot on the edge,"Lu Wang;
Dong-min Deng;
Bao-shan Yan;
Zhi-quan Luo;
Li-ying Feng;
Hong-xing Zheng",https://ieeexplore.ieee.org/document/7833944/,10.1109/ISAPE.2016.7833944,Year: 2016
